t_s,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,frame
165250.0,149443766.8990702,-16685303.549900027,16522.144328727987,-15.94423017283089,20.115017645240503,0.09994764376345,heliocentric
165300.0,149442969.6802704,-16684297.798201913,16527.14171010819,-15.944521819707104,20.115050279078567,0.09994761144286463,heliocentric
165350.0,149442172.44688818,-16683292.044872142,16532.139089872104,-15.944813470283268,20.11508291154964,0.09994757911191025,heliocentric
165400.0,149441375.19892332,-16682286.289910782,16537.13646801921,-15.945105124559477,20.115115542653662,0.0999475467705865,heliocentric
165450.0,149440577.93637565,-16681280.533317901,16542.13384454899,-15.945396782535825,20.115148172390587,0.09994751441889298,heliocentric
165500.0,149439780.65924498,-16680274.775093567,16547.131219460924,-15.945688444212406,20.11518080076036,0.09994748205682932,heliocentric
165550.0,149438983.36753115,-16679269.015237847,16552.128592754496,-15.945980109589312,20.115213427762928,0.09994744968439515,heliocentric
165600.0,149438186.06123397,-16678263.253750812,16557.12596442919,-15.94627177866664,20.115246053398238,0.09994741730159007,heliocentric
165650.0,149437388.74035323,-16677257.49063253,16562.123334484484,-15.946563451444481,20.115278677666236,0.09994738490841372,heliocentric
165700.0,149436591.40488875,-16676251.725883069,16567.12070291986,-15.94685512792293,20.115311300566873,0.09994735250486572,heliocentric
165750.0,149435794.05484036,-16675245.959502496,16572.1180697348,-15.94714680810208,20.11534392210009,0.09994732009094569,heliocentric
165800.0,149434996.69020787,-16674240.191490881,16577.115434928783,-15.947438491982025,20.115376542265842,0.09994728766665324,heliocentric
165850.0,149434199.3109911,-16673234.421848292,16582.112798501294,-15.947730179562859,20.115409161064072,0.099947255231988,heliocentric
165900.0,149433401.91718987,-16672228.650574798,16587.11016045181,-15.948021870844677,20.115441778494723,0.09994722278694959,heliocentric
165950.0,149432604.50880396,-16671222.877670465,16592.107520779817,-15.948313565827572,20.115474394557747,0.09994719033153762,heliocentric
166000.0,149431807.08583322,-16670217.103135364,16597.104879484792,-15.948605264511638,20.11550700925309,0.09994715786575173,heliocentric
166050.0,149431009.64827746,-16669211.326969562,16602.102236566217,-15.948896966896967,20.115539622580698,0.09994712538959152,heliocentric
166100.0,149430212.19613647,-16668205.549173128,16607.099592023576,-15.949188672983656,20.115572234540522,0.09994709290305663,heliocentric
166150.0,149429414.72941008,-16667199.76974613,16612.09694585635,-15.949480382771796,20.115604845132506,0.09994706040614668,heliocentric
166200.0,149428617.24809813,-16666193.988688637,16617.094298064017,-15.949772096261484,20.115637454356598,0.09994702789886127,heliocentric
166250.0,149427819.7522004,-16665188.206000717,16622.091648646063,-15.950063813452811,20.115670062212743,0.09994699538120004,heliocentric
166300.0,149427022.2417167,-16664182.42168244,16627.088997601964,-15.950355534345872,20.11570266870089,0.09994696285316261,heliocentric
166350.0,149426224.7166469,-16663176.63573387,16632.086344931206,-15.95064725894076,20.115735273820988,0.09994693031474859,heliocentric
166400.0,149425427.17699078,-16662170.84815508,16637.083690633266,-15.95093898723757,20.11576787757298,0.09994689776595762,heliocentric
166450.0,149424629.62274814,-16661165.058946136,16642.08103470763,-15.951230719236396,20.115800479956818,0.0999468652067893,heliocentric
166500.0,149423832.0539188,-16660159.268107107,16647.07837715377,-15.951522454937331,20.115833080972443,0.09994683263724327,heliocentric
166550.0,149423034.4705026,-16659153.475638062,16652.07571797118,-15.95181419434047,20.115865680619805,0.09994680005731914,heliocentric
166600.0,149422236.87249932,-16658147.681539068,16657.07305715933,-15.952105937445905,20.11589827889885,0.09994676746701651,heliocentric
166650.0,149421439.2599088,-16657141.885810195,16662.070394717706,-15.952397684253732,20.11593087580953,0.09994673486633504,heliocentric
166700.0,149420641.63273084,-16656136.08845151,16667.06773064579,-15.952689434764045,20.115963471351783,0.09994670225527433,heliocentric
166750.0,149419843.99096528,-16655130.289463082,16672.06506494306,-15.952981188976935,20.115996065525565,0.09994666963383399,heliocentric
166800.0,149419046.3346119,-16654124.48884498,16677.062397609,-15.953272946892499,20.116028658330816,0.09994663700201366,heliocentric
166850.0,149418248.6636705,-16653118.68659727,16682.05972864309,-15.953564708510829,20.116061249767487,0.09994660435981295,heliocentric
166900.0,149417450.97814098,-16652112.882720025,16687.057058044807,-15.953856473832019,20.116093839835525,0.09994657170723148,heliocentric
166950.0,149416653.27802306,-16651107.07721331,16692.054385813637,-15.954148242856164,20.116126428534876,0.09994653904426888,heliocentric
167000.0,149415855.5633166,-16650101.270077193,16697.05171194906,-15.954440015583357,20.116159015865488,0.09994650637092477,heliocentric
167050.0,149415057.83402145,-16649095.461311745,16702.049036450557,-15.954731792013693,20.116191601827307,0.09994647368719875,heliocentric
167100.0,149414260.09013736,-16648089.650917033,16707.046359317606,-15.955023572147264,20.11622418642028,0.09994644099309047,heliocentric
167150.0,149413462.33166417,-16647083.838893125,16712.04368054969,-15.955315355984165,20.116256769644355,0.09994640828859953,heliocentric
167200.0,149412664.5586017,-16646078.02524009,16717.04100014629,-15.95560714352449,20.11628935149948,0.09994637557372556,heliocentric
167250.0,149411866.77094975,-16645072.209957996,16722.03831810689,-15.955898934768333,20.1163219319856,0.09994634284846816,heliocentric
167300.0,149411068.96870816,-16644066.393046914,16727.035634430966,-15.95619072971579,20.11635451110266,0.09994631011282698,heliocentric
