t_s,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,frame
1153000.0,102860866.76300411,-20400735.61603087,2016297.3094478429,-20.59368061631821,27.222641345514557,-0.09259168574000921,heliocentric
1154000.0,102840267.16571613,-20373511.80160588,2016204.6017715095,-20.605515003240008,27.224987267524845,-0.09282369335095307,heliocentric
1155000.0,102819655.73090945,-20346285.641970146,2016111.6620082643,-20.617355654703033,27.227331766553885,-0.0930558595919708,heliocentric
1156000.0,102799032.45231654,-20319057.138547998,2016018.4899993923,-20.62920257671188,27.229674839900603,-0.09328818463307177,heliocentric
1157000.0,102778397.32366385,-20291826.292766474,2015925.0855860082,-20.641055775279007,27.232016484858477,-0.09352066864451387,heliocentric
1158000.0,102757750.33867179,-20264593.106055316,2015831.4486090564,-20.652915256424752,27.2343566987155,-0.09375331179680392,heliocentric
1159000.0,102737091.49105479,-20237357.579846982,2015737.5789093107,-20.664781026177334,27.2366954787542,-0.0939861142606981,heliocentric
1160000.0,102716420.77452122,-20210119.715576652,2015643.476327374,-20.676653090572877,27.2390328222516,-0.09421907620720246,heliocentric
1161000.0,102695738.18277341,-20182879.514682233,2015549.1407036784,-20.68853145565542,27.241368726479216,-0.09445219780757336,heliocentric
1162000.0,102675043.70950766,-20155636.97860436,2015454.5718784838,-20.70041612747692,27.24370318870305,-0.09468547923331788,heliocentric
1163000.0,102654337.3484142,-20128392.108786408,2015359.7696918792,-20.712307112097285,27.246036206183568,-0.09491892065619437,heliocentric
1164000.0,102633619.09317718,-20101144.90667449,2015264.7339837817,-20.72420441558437,27.248367776175687,-0.09515252224821281,heliocentric
1165000.0,102612888.93747471,-20073895.37371747,2015169.4645939358,-20.736108044013996,27.250697895928777,-0.09538628418163539,heliocentric
1166000.0,102592146.87497881,-20046643.511366963,2015073.9613619137,-20.748018003469962,27.253026562686625,-0.09562020662897681,heliocentric
1167000.0,102571392.8993554,-20019389.321077347,2014978.2241271154,-20.759934300044062,27.255353773687446,-0.09585428976300492,heliocentric
1168000.0,102550627.00426431,-19992132.804305762,2014882.2527287677,-20.77185693983609,27.25767952616385,-0.09608853375674102,heliocentric
1169000.0,102529849.18335928,-19964873.962512117,2014786.0470059242,-20.78378592895387,27.26000381734285,-0.09632293878346046,heliocentric
1170000.0,102509059.43028793,-19937612.7971591,2014689.6067974651,-20.795721273513237,27.262326644445825,-0.09655750501669302,heliocentric
1171000.0,102488257.73869173,-19910349.30971218,2014592.9319420974,-20.807662979638092,27.264648004688528,-0.09679223263022342,heliocentric
1172000.0,102467444.10220608,-19883083.50163961,2014496.0222783533,-20.81961105346038,27.266967895281063,-0.09702712179809177,heliocentric
1173000.0,102446618.5144602,-19855815.374412432,2014398.8776445917,-20.831565501120124,27.26928631342787,-0.09726217269459402,heliocentric
1174000.0,102425780.96907718,-19828544.9295045,2014301.4978789964,-20.843526328765428,27.271603256327722,-0.09749738549428247,heliocentric
1175000.0,102404931.45967396,-19801272.16839246,2014203.8828195771,-20.855493542552495,27.273918721173704,-0.09773276037196622,heliocentric
1176000.0,102384069.9798613,-19773997.092555776,2014106.0323041682,-20.867467148645634,27.276232705153202,-0.09796829750271166,heliocentric
1177000.0,102363196.52324383,-19746719.70347672,2014007.946170429,-20.87944715321729,27.27854520544789,-0.09820399706184288,heliocentric
1178000.0,102342311.08341998,-19719440.002640385,2013909.6242558432,-20.891433562448032,27.28085621923372,-0.09843985922494224,heliocentric
1179000.0,102321413.65398198,-19692157.9915347,2013811.066397719,-20.90342638252659,27.283165743680897,-0.09867588416785075,heliocentric
1180000.0,102300504.22851591,-19664873.671650413,2013712.2724331887,-20.915425619649852,27.285473775953882,-0.09891207206666865,heliocentric
1181000.0,102279582.8006016,-19637587.04448113,2013613.2421992084,-20.92743128002289,27.28778031321137,-0.09914842309775576,heliocentric
1182000.0,102258649.36381271,-19610298.111523278,2013513.9755325571,-20.939443369858964,27.29008535260628,-0.09938493743773208,heliocentric
1183000.0,102237703.91171665,-19583006.874276154,2013414.4722698377,-20.951461895379538,27.292388891285732,-0.0996216152634782,heliocentric
1184000.0,102216746.43787464,-19555713.334241897,2013314.732247476,-20.963486862814296,27.294690926391056,-0.09985845675213577,heliocentric
1185000.0,102195776.93584165,-19528417.492925517,2013214.7553017202,-20.975518278401154,27.29699145505775,-0.10009546208110805,heliocentric
1186000.0,102174795.39916639,-19501119.351834886,2013114.5412686411,-20.987556148386272,27.29929047441549,-0.10033263142806031,heliocentric
1187000.0,102153801.82139133,-19473818.91248075,2013014.089984132,-20.99960047902407,27.301587981588103,-0.10056996497092038,heliocentric
1188000.0,102132796.1960527,-19446516.176376734,2012913.401283908,-21.011651276577247,27.303883973693562,-0.1008074628878791,heliocentric
1189000.0,102111778.51668045,-19419211.14503935,2012812.4750035054,-21.023708547316776,27.30617844784397,-0.10104512535739081,heliocentric
1190000.0,102090748.77679825,-19391903.819987997,2012711.3109782827,-21.03577229752194,27.308471401145535,-0.10128295255817384,heliocentric
1191000.0,102069706.9699235,-19364594.202744976,2012609.909043419,-21.047842533480335,27.31076283069858,-0.101520944669211,heliocentric
1192000.0,102048653.08956727,-19337282.294835486,2012508.2690339144,-21.05991926148788,27.3130527335975,-0.10175910186975004,heliocentric
1193000.0,102027587.1292344,-19309968.097787637,2012406.3907845898,-21.07200248784884,27.315341106930788,-0.10199742433930421,heliocentric
1194000.0,102006509.08242336,-19282651.613132454,2012304.2741300862,-21.084092218875835,27.317627947780974,-0.10223591225765268,heliocentric
1195000.0,101985418.94262633,-19255332.842403878,2012201.918904865,-21.096188460889845,27.319913253224648,-0.10247456580484104,heliocentric
1196000.0,101964316.70332915,-19228011.787138782,2012099.324943207,-21.108291220220245,27.322197020332432,-0.10271338516118186,heliocentric
1197000.0,101943202.35801134,-19200688.44887697,2011996.4920792128,-21.120400503204802,27.324479246168966,-0.10295237050725509,heliocentric
1198000.0,101922075.90014607,-19173362.829161182,2011893.4201468022,-21.132516316189697,27.326759927792896,-0.1031915220239086,heliocentric
1199000.0,101900937.32320017,-19146034.929537103,2011790.1089797143,-21.144638665529527,27.32903906225686,-0.10343083989225874,heliocentric
1200000.0,101879786.6206341,-19118704.75155337,2011686.5584115067,-21.156767557587337,27.331316646607476,-0.10367032429369068,heliocentric
1201000.0,101858623.78590195,-19091372.29676158,2011582.7682755555,-21.168902998734616,27.333592677885324,-0.10390997540985906,heliocentric
1202000.0,101837448.81245147,-19064037.56671628,2011478.738405055,-21.18104499535133,27.335867153124937,-0.10414979342268844,heliocentric
1203000.0,101816261.69372396,-19036700.562974997,2011374.4686330173,-21.193193553825914,27.338140069354782,-0.10438977851437375,heliocentric
1204000.0,101795062.4231544,-19009361.287098233,2011269.9587922725,-21.205348680555307,27.34041142359725,-0.10462993086738087,heliocentric
1205000.0,101773850.9941713,-18982019.74064946,2011165.208715468,-21.21751038194495,27.342681212868637,-0.10487025066444708,heliocentric
1206000.0,101752627.40019682,-18954675.92519515,2011060.218235068,-21.229678664408816,27.34494943417914,-0.10511073808858158,heliocentric
1207000.0,101731391.63464665,-18927329.842304755,2010954.987183354,-21.241853534369405,27.347216084532825,-0.105351393323066,heliocentric
1208000.0,101710143.6909301,-18899981.493550736,2010849.515392424,-21.25403499825777,27.34948116092764,-0.10559221655145493,heliocentric
